actual,Orginal_text,predicted,explanation,is_valid_json
4,"I finally tired another dish. The Panag Curry with tofu. It was great too. Rich thick curry crisp veggies and tons of flavor.

One thing I am upset with its the new $1 fee to use a credit card for bills that are less than $10. So get a drink or bring cash...",4,"The reviewer enjoyed the food, specifically the Panag Curry with tofu, mentioning its richness, thickness, and flavor. However, they are unhappy with the new credit card fee policy, which may impact their dining experience.",True
4,"Family-run restaurant that serves extremely yummy Iraqi food. Go up to the register if you want take-out and they will help you figure out exactly what you want. The cook is very friendly and can do extra stuff for you just let him know exactly what you're looking for. If you're staying in the restaurant to eat, they have fast service and its always served hot. Very good food!",5,"The reviewer uses positive adjectives such as 'yummy', 'friendly', and 'fast' to describe the restaurant, indicating high satisfaction with the experience.",True
4,"Consistent.  Fresh Mint offers a very consistent product. 

This is a vegetarian restaurant with a Kosher designationl. The menu is Asian, with traditional dishes served with tofu or just veggies.  The tofu is flavored/shaped as with it's more traditional dish (i.e. Kung Poa has chicken-flavored tofu, Beef dishes taste more like beef).  Personally, I prefer plain tofu over flavored and they will substitute to your taste.  Also, for GF'ers, they do have some dishes that are GF (no soy sauce--such as curries).  No upcharges for any subs or even brown rice...

At lunch, hardly a seat is available. It's nice to see that this is more crowded than the fast food joint that is closer to the street.  A slight tention can be felt for the business of the staff; however, this restaurant is consistant every time...it's worth trying folks.",4,"The reviewer praises the restaurant's consistency, variety of vegetarian options, and accommodating nature. However, they mention a slight tension among the staff, which is the only drawback.",True
4,This place is so good. I love the big sandwhiches and the soups are so delicious. The only complaint I have is that I went twice and I unfortunately got hair and a fingernail clipping in my soup in two different times I went.,4,"The reviewer highly praises the food, mentioning that the sandwiches and soups are delicious. However, they also mention a severe flaw (finding hair and a fingernail in their soup twice), which would likely deduct a star, but given the overall positive tone, suggests 4/5 stars.",True
4,I only go to ihop for pancakes because I don't really like anything else on the menu. Ordered chocolate chip pancakes and a hot chocolate. Everything was great and I left full and satisfied!!,4,"Reviewer was very happy with their pancakes and left feeling satisfied, indicating a positive experience. The only reason it's not 5 stars is the mention of not liking anything else on the menu, implying room for improvement.",True
4,"Found this place from yelp and had to check it out based on the great reviews. All I can say is wow! This place is super yummy! I have a new favorite! Give it a shot, you won't be disappointed. My only downfall was they don't accept Amex cards.",5,"The reviewer uses very positive language ('super yummy', 'new favorite', 'you won't be disappointed'), which indicates a high level of satisfaction.",True
4,"This is my favorite Pho place in Arizona.  The menu is diverse, an the staff is friendly.  They will answer any and all questions.  I've heard them giving ""lessons"" on how to eat pho several times.  The food is great, and the keep the drinks filled.  I've never had a complaint, and I've been there numerous times.  You will not be disappointed.",5,"Reviewer expresses complete satisfaction with menu diversity, friendly staff, and excellent service, mentioning specific examples that indicate a high level of excellence.",True
4,"We finally went back to Merc Bar last Saturday night and as I suspected would happen, I liked the place a lot better when it was dark outside! My husband and I took my sister (who was in town for the weekend) to meet a few friends before dinner at Lola Tapas (review to come in a few minutes). 

We were the first people in the bar, which was a little awkward at first but kind of nice, since we had a fancy, chic space all to ourselves! We all enjoyed our drinks, including my husband's and my dirty martinis. My only gripe was that they didn't come with the blue cheese olives mentioned on the menu already in them. Instead, the server brought them to our table and then asked if we wanted the olives. 

I still don't think I'd linger at Merc Bar for hours (unless I was drinking Red Bull drinks to stay awake!) because I find the vibe just a bit too underground for my tastes, but I will definitely be back for a pre or post dinner drink.",4,"The reviewer enjoyed the drinks, decor, and experience overall, but had a minor complaint about the blue cheese olives in the dirty martinis. They also mention that the vibe isn't to their taste, but may return for drinks.",True
4,This is my favorite of the Yard House restaurants and not just because it is on my side of town.  The food always seems to be done just right and my husband and his sister enjoy the beer.  Would have given one more star but my husband has yet to find any food item that makes him want to go here over some other restaurant.  Since I just can't seem to get enough of the grilled cheese and tomato bisque soup it is very disappointing that he doesn't want to go.,4,"The reviewer enjoys the food at this location, mentions a specific negative aspect regarding the husband's preferences, but also expresses disappointment which is mitigated by their own enjoyment.",True
4,This place has the most AMAZING selection of cheeses. EVER. Boyfriend got me a tasting selection of about five different cheeses for my birthday last year and I was in heaven. Truly amazing variety and all were super yummy.,5,"The reviewer uses superlatives such as ""AMAZING"" and ""Truly amazing"" to describe the selection of cheeses, indicating a perfect satisfaction rating.",True
4,"I've been going to this place for years, and they have always stayed true to their own style.  The place is a bit shabby, but the food is delicious. Their prices are decent, not too expensive not too cheap.  The staff is friendly enough, and if anything ever goes wrong, they have no problem fixing it.

All in all, a good place to grab a slice of pizza.",4,"The reviewer has been visiting the place for years, praising its consistency and delicious food. Despite some minor drawbacks, they are overall satisfied with the prices and staff, recommending it as a good place to grab a pizza.",True
4,"Fecking Great.    

Update:

Went for lunch:   This time I thought the corned beef taquitos even  better than last, curry chips tad saltier.  Still loving the appetizers and the cider.  This time had the  cottage pie,  it's  really nothing to write home about, specially if you are from the region and your parent's wouldn't appreciate you seeing other cottage pies;)    Spend the extra on the sheperds  it's really much better.   This was ok , really really nothing special and the heat could have been better.   Service  is good, but pedestrian , the last time I had no time pressure, this time I did.     We're sitting at 3.5 - 3.75 now with the round up till 4. Still  I'll return
 

Original Review:
 First thanks to Julie P for pointing out that this place exists. That it's within stumbling distance of the house ( think prolonged zombie stumble over an hour  versus a quick trip and recover)  is even better. 
Cider on tap is Strongbow and you get it in a real pint., Yay.  Sadly that's all they have and there's no bottled ones to try ,  Strongbow is  the Bud of UK ciders and while it's way better than no cider or what passes for beer here it's not that hard to stock more of a common drink for a themed bar. 

Onto the Food  (I'll get to it as a venue some other time)  
Appetizers.  Curry and chips was exactly what it should have been  and a generation of Irish and UK kids have  grown up with this for lunch  at the local chip shop.   
 
The  corned beef and cabbage taquitos  I think  are moving up to be our #1 appetizer that's not a hot wing. Taste of these  and the hot mustart / tomatillo salsa on the base compliment each other nicely. Not heavy on the fat and delightfully  crunchy.  For once an Irish restaurant trying to do something other than name US staples with cute regional names. 

Main: Salad   and the sheperd's pie. Let's not get into the salad it's a waste of time reviewing vegetables.  The pie is pretty good and none of the flavours overwhelm each other. Not sure the champ ( mashed potatos ) atop them live up to what lies below but it's more a personal texture issue than it spoiled the overall dish.  

Bread and Butter pudding is really good but please if you have any trouble sleeping after reading nutrition sheets as to the fat and carb content of your meal DON'T just  eat it and run round the  block four times before getting back in the car. 

Oddity?    parsley flakes on all the plates to make it green , please just buy green speckled plates , it's classier:D  At the end got a coupon for 25% off the next bill which I will certainly take them up on. It's as good  for food as any of the valley's Irish bars ( better imho)  but have to get back on pub quiz night  to really know.

Were in too early to hear the band but you can look at the pa, the space and  know it's going to sound  bad ( place looks like standing wave city)  with anything electric and full drum set.     The jukebox played ""i'm too sexy "" by Right said fred  WTF that really  messed up the ambience.Country bars don't have NIN on the box after all.",4,"The reviewer is highly satisfied with the majority of their experience, praising the appetizers, cider, and some of the main dishes. However, they have some criticisms, such as the limited cider options and the quality of the cottage pie. Despite this, they express a willingness to return and consider the venue a better option than others in the valley.",True
4,"Great place to have a meal with family, can be a little on the loud side cause ita always a busy place, recomend calling ahead and getting name put on waiting list, reservations party of six or more only price range moderate, but well worth it",4,"The reviewer enjoyed the restaurant, mentioning it's a great place to have a meal with family. However, they noted that it can be loud and recommended calling ahead for a table, suggesting moderate prices are worth it.",True
4,"We just go there for lunch and its always very good.  I got a burger and a stella.  Both hit the spot.  Our bartender was spot on. Only complaint, please clean that crap up off the floor come on.",4,"The reviewer had a consistently good experience, enjoyed their food, and received good service. The only criticism was a minor complaint about cleanliness, but overall the reviewer seems satisfied with their visit.",True
4,"Phoenix Muni is a great stadium to see Oakland A's Spring Training Games. Yes, it's older than many of the other Arizona stadiums, but it has a simple charm that serves it wall. Great seats can be found just about anywhere in the park, and for $22 we were in row 7, just to the right of home plate. It's also pretty easy getting in and out of both the stadium and the parking lot.

The only (minor) negative is probably common to most stadiums: there don't seem to be enough vendors (at least beer vendors; several people around us mentioned it), and the concession stands can get somewhat backed up at times. But for a relaxing place to watch baseball in the Arizona sun, it's hard to beat Phoenix Municipal Stadium.",4,"The reviewer mentions the simplicity and charm of the stadium, great seats at an affordable price, and easy flow in and out of the stadium. The only negative point is a minor issue with vendors and concession stands, but overall it's a great place to watch baseball.",True
4,"I always have good time at this place.  I could write a page about Geisha, but the previous reviews pretty much sum this place up.  

    *   Self servicing bathrooms (Ladies only) 
    *   Fantastic Happy Hour pricing- The veggie pot stickers are the bomb!
    *   Hot waitresses ... barely of age to serve you alcohol =)
    *   Private karaoke rooms that allow you to humiliate yourself in front of your friends only

The only thing I would steer clear of is the specialty drinks they are overly sweet and are not made with fresh fruit... even when they say they are. The waitress cleared that up for me last weekend =).",4,"The reviewer consistently states that they have a good time at the place, mentioning enjoyable food, happy hour prices, and attractive staff, but also mentions some drawbacks such as overly sweet specialty drinks and the quality of the ingredients, particularly the fruit.",True
4,"I've been here for dinner and the food was pretty tasty. The mixed grill platter is a definite recommendation, and the chicken biryani was full of flavor. The only downside was that the naan was just ok. Not straight out of a tandoor like naans should be.

Their weekend brunch was decent but kind of disappointing. The chicken tikkas were kind of bland and there were no fresh puris to go along with the channa and halwa. 

But all in all, a good tasty experience and definitely one of the better IndoPak restaurants in the Valley.",4,"Mixed opinions about the food quality, but overall impressed with the flavors and the reviewers seems to be a fan of the restaurant's Brunch and dinner experience.",True
4,"This Ace Hardware is another gem for the locationally challenged Desert Ridge residents of which I am a part of.

The staff is helpful, they've always had what I needed and it's located in a plaza with several good restaurants, a gas station, Starbucks and a Safeway. 

It's so much better than running The Home Depot for an item you need, but will never be able to find on your own. That's the great thing about Ace, you can always get help when you need it.",5,"The reviewer highly praises the store's staff, product availability, and location, indicating a five-star experience.",True
4,"I enjoy some burros because it's a good cross between fast food and sit down Mexican food.  The taste is always fresh, and good - the service is fast and friendly, even with a packed house.  It satisfies my Mexican fix and does not leave me regretting life afterwords .... (like Filbertos does)  I have only had this location, but have gone back numerous times and will continue to hit this place up and work my way through the menu ... I had the beef taco and been enchilada today ... see pictures ... you will want.",5,"The reviewer mentions 'fresh and good' taste, 'fast and friendly' service, and a satifactory dining experience, indicating a high level of satisfaction.",True
4,"The food here was great! Wish there was more indoor seating, but the seating both indoor and outside is nice, live music sometimes, nice decor.  I've tried a few of the specialty drinks, some are good some are so/so but isn't it always that way? Just preferences.  The prices are a bit high, but the portions are worth it, we can split a meal typically.  The Deserts are awesome too!",4,"The reviewer praised the food, decor, and desserts, but mentioned some drawbacks such as high prices and limited indoor seating. However, the positives seem to outweigh the negatives, suggesting a generally positive experience.",True
4,"Great service and large portions.  I like it.  Nice, clean building too. I had the alfredo and it was tastey and was really like 2 meals beacuse I had the leftovers for lunch the next day.  A little pricey, but not too bad.",4,"Mixed feedback, but mostly positive. Keyword 'Great service' and 'tastey' indicate a strong experience, while 'pricey' suggests some drawbacks. Overall, seems like a solid 4-star review.",True
4,"Michigan anything fans, this is your breakfast place.

Really good breakfast selection, decent prices, and a very friendly staff. Im pretty sure we were the youngest people in the restaurant, but I dont care. Their food is GOOD.

My husband enjoyed a Belgiun waffle, bacon, and eggs while I had the morning mashup...i think thats what it was called. It was basically a denver omelet w/ bacon mashed together w/ hash browns. While it didnt look ""pretty"", it was delicious.

We'll definitely be visiting again when were in the east valley.",5,"The reviewer praises the breakfast selection, prices, and friendly staff, uses superlatives like 'GOOD' and 'delicious', and plans to return, indicating a high level of satisfaction.",True
4,"I'm in love. The festive décor charmed me the second I walked in the door. We sat down and were immediately greeting by a sweet waitress carrying a basket of chips. The chips were light and fresh and came with two salsas, a red and a green avocado salsa.

We ordered: Camarones aguachile hot drowned shrimp, Camarones culichi shrimps in a green sauce,tomatill & cilantro, rezongue enchiladas crab enchiladas in a red sauce. I also ordered a club soda and when the waitress asked if I wanted it prepared mexi style I said yes. What she brought back was a delicious mix of club soda, salt and muddled lime. It's my new favorite drink. 

We patiently waited for our meal and remarked on the little mermaid scene in front of us. I almost expected the crustaceans to come to life and start playing music.  Then to our surprise little fish tostadas were dropped on our table. What a nice touch!
The dishes were excellent, all were paired with homemade tortillas, beans and white rice with vegetables.  The camarones culichi was my favorite.

Fresh seafood, fun atmosphere, great service.",5,"The reviewer uses extremely positive language to describe their experience, mentioning they're 'in love' with the place, and highlights the 'little touches' such as the basket of chips and fish tostadas. They also lavish praise on the food and service, stating that everything was 'excellent'. The tone is overwhelmingly enthusiastic and suggests a perfect experience.",True
4,"This review is for the cooking class...
I was told about this class by my favorite Thai joint in Chandler. My mom and I went not really knowing what to expect.
The class is held on a Staurday. When Chris called to confirm our reservation he made sure to let us know that a cab my be needed to take us home...sounds good to me.
The classroom is small seating about 20 people at the most. There were mimosas waiting for us. 
The class started with introductions to the variuos Thai cooking ingredients. I found this information so interesting. How do you know which fish sauce to buy, what the different pastes smell and taste like, how to grow your own Lemongrass and so much more. 
We started by making Siamese Kisses. It was all hands on and really fun. The next was a fresh red curry paste. Then we compared the fresh to the store bought brand. What a difference!
The Arizona Heatwave was next. So Delish. The final dish was Asian Pumpkin Custard.
We tasted everything along the way and then they served us HUGE portions of the items for lunch with a Champange paring.
The Chamange paring was also very informative and the pours were never ending. He was right about having a DD lined up...
The staff really cares about the food they produce and will make any dietary adjustments you may need.

I really had a great time.",5,"The reviewer had a great time in the cooking class, enjoying the hands-on experience, learning about Thai cooking ingredients, and being impressed by the staff's dedication to the food. The class was well-structured, with delicious food and refreshing beverages. The reviewer's only hint at a negative (the need for a DD, implying they may have had too much to drink) did not detract from their overall positive experience.",True
4,"I was able to get an excellent rate through hotels.com. $58 a night. Yes the room is small. But there were no bed bugs! A woman that was going to the same convention stayed at an upscale hotel near by and had bite marks all over her arm. :P 

I didn't get a chance to swim in the pool, but I checked it out and it was nice up there. 

The staff was very friendly and helpful.

The bathrooms are small. For some reason I had to keep the hot water turned all the way off. Otherwise the water would be scorching HOT!

The cable needs to be upgraded to digital.

Didn't run into any ghosts. Thank goodness!",4,"Friendly staff, small rooms and bathrooms, but cleanliness and amenities like pool and location were appreciated. Potential issues with hot water temperature and outdated cable.",True
4,"This place was real chill last night. I had been to the one in Downtown Phoenix quite a few times before and wasn't all to impressed, but this location is a whole 'nother animal.

Plenty of space to do you.

Something so rare in cramped up tiny Scottsdale. Crowd was alright and the bartenders we're super nice. Might have to swing through the next time I hit up Scottsdale.",4,"The reviewer was very pleased with their experience, mentioning a chill atmosphere, plenty of space, and friendly bartenders. They compared this location favorably to another in Downtown Phoenix, and would return.",True
4,"A dark night in a city that knows how to keep its secrets. But on the 12th floor of the Acme building, one man is trying to find the answers to life's persistent questions: Guy Noir, Private Eye. (THEME) 

It was a night in November. November 23rd in fact. I remember the date because it was my birthday. The snow birds that had started to flock from their summer homes had long since retired for the evening and the godfearing people of Phoenix had closed shop. My two lovely companions and I were looking for a place to fill our bellies. Like moths to a flame we were attracted to a dim light coming from a dark parking lot. We exited the car.

""Are you going to Mama Mia's?""

A beautiful petite girl with the kind of body men write home about stepped out of the shadows. I was going wherever she took me.

We were led through the kind of kitchen you only see in mob movies. I wasn't going to ask what they put in the sausage.

We stepped in and figured out our toppings. Trying to figure out toppings for one pizza between three people you may as well be figuring out cold fusion with a box of toothpicks and some masking tape. But with the plethora of options I felt like I had a bag of bananas in a monkey whore house and we narrowed it to basil and fresh tomato.

The pizza was exactly what a tired and famished private eye like myself needed on a night like this.

Man working  register- ""Is that a wig?""

Jetta-"" Yeah its a wig.""

We left the pizza joint as happy as a twister in a trailer park.

Jetta- ""I am so getting a weave.""

 (THEME MUSIC)

 A dark night in the city that knows how to keep its secrets, but a light shines on the 12th floor of the Acme Building -- Guy Noir, Private Eye?. (THEME UP AND OUT)",5,"The reviewer appears to be extremely satisfied with their experience at Mama Mia's, using vivid and often humorous language to describe the food, service, and atmosphere. They seem to have found a suitable solution to their hunger and are even inspired to make a drastic hairstyle change. The only hint of potential concern is a brief, tongue-in-cheek reference to the ingredients in the sausage, but this is balanced by their overall enthusiasm.",True
4,"This place was never attractive to me, until it was the only place showing a good documentary I wanted to watch. Nice surprise! I only expect to see other good alternative movies here more often.",4,"The reviewer had a positive experience at this place, highlighting the availability of a desired movie as a pleasant surprise.",True
4,"Oh, the hours I wasted at the big chains looking for an affordable framing option for this big print.  Hours from my short life I'll never get back.  Hours I could've been caring for the sick or spreading global warming awareness.  OK, for sure I know I missed at least one Happy Hour because I waited to check Yelp which directed me to Paradise Framing.  They were very helpful showing me different options in my budget, and making sure the frame and matting all coordinated with the print well.  Price was very fair, and they did quick, quality work.  Next time I'm going to Paradise Framing, then straight to Happy Hour - um, social work.",5,"The reviewer had a very positive experience at Paradise Framing, mentioning helpful staff, fair prices, and quality work, which suggests a perfect 5-star review.",True
5,"Our company held our fourth annual user conference here, and compared to our previous venues, this one was a smash hit in terms of facilities.  It compares particularly favorably with the doudy, sour old St. Francis in San Francisco, a venue I hope we never book again.

The standout quality of this place is the hustle and quality of the service.  Our opening night reception included an array of food service stations with different themes, including a noodle bar that was particuarly well done.  The food was all delicious but what really distinguished this event was the personable, attentive, extra-mile oriented staff.  They were reading the nametags of our 200 guests and calling people by name whenever possible and chatting us up in line to make sure we were all happy.

The event coordinators were all over the venue throughout the ensuing two days.  Where at the St. Francis we struggled with temperature and electrical problems and grumpy, uncooperative, disinterested staff, here at the Fairmont, the very few glitches drew aggressive responses by people who cared about our event.",5,"Excellent facilities, exceptional and attentive service, and helpful staff made this conference a huge success, far surpassing the reviewer's previous experience.",True
5,Great experience at Citizen PH...highly recommend the food and ambience trust me well worth the price!!,5,"The reviewer expresses enthusiasm and recommends the restaurant, indicating a near-perfect experience",True
5,"This place was AMAZING!  I have stayed in probably over 100 hotels, this one was the BEST hotel I have ever been to... staff was extremely friendly, I WILL be back!",5,"The reviewer used superlatives such as 'AMAZING' and 'BEST', indicating a perfect experience, and also mentioned that they will return, suggesting a very high level of satisfaction.",True
5,"The place was just your typical stable, but my wife and I had a wonderful experience here. It was our first time riding, so the staff took great care to show us how to mount and maneuver the horses. We then followed a guide through an orchard for an hour's ride (just the right length of time for us as beginners). The horses were very tame, and were easy to ride. The best part of the experience, however, was our interaction with the staff. They couldn't have been more friendly and more helpful. We're excited to go back.",5,"Overall positive experience with friendly and helpful staff, suitable for beginners.",True
5,"Kids love Disney, and so do I.  One of my favorite things at this location (as opposed to the AZ Mills location) is the magic princess mirror.  Grab any of the princess items (shoes, tiara, wand, etc) off the rack, and wave the package with the UPC symbol facing the jewels and mirror, and after a few seconds, that particular princess will appear in the mirror with a little story for the kids.",5,"The reviewer had a positive experience, mentioning a specific activity that one of their children enjoyed, implying a high overall satisfaction with the location.",True
5,"I bought the HomeRun offer for a bike tune up at Trailhead.  I have to say that I was surprised at the quality of the service they did to my Trek hybrid bike. I could definitely tell the bike was riding better, smoother, more efficient. They even re-installed my bike computer, threading the wire around the front right fork very neatly.  I definitely recommend this place. Oh, and the food is good, too!",5,"The reviewer is extremely satisfied with the service and quality of work done by Trailhead Bike Shop, noticing a significant improvement in their bike's performance and appreciating the neatness of the job. They also mention experiencing the shop's food, implying a positive overall experience.",True
5,"I have visited a few nail spas in Scottsdale and I like this one the best. ;)  They do the best work and they don't rush.  The environment is clean and well decorated.  They don't try to pressure you to get little designs on your nails. (At least, from my experience). If you want to chat, they'll chat. If you want to zone out and enjoy your pedicure, they'll let you. Just try to book your appointment in advance. They have availability for walk-ins sometimes, but your best bet is to secure your own spot.",5,"The reviewer expresses strong satisfaction with the quality of work, cleanliness, and atmosphere of the nail spa. They also appreciate the staff's welcoming and non-pushy attitude. The only minor suggestion is to book appointments in advance to ensure availability.",True
5,Fantastic venue! The bartenders are nice- the drinks are excellent. The lounge is an amazing place to hang out (best downtown spot?!) even if you aren't going to the show! Cool free shows in the lounge! Now let's talk about the main reason you would go there- THE MUSIC! And the venue itself is awesome! The sound is great! The ROOM IS GREAT! It was designed by someone who knew what concert goers want- an intimate experience with fantastic sound. And so if you have the curse of ALWAYS standing behind the TALLEST DUDES EVER at shows- you can now take advantage of the bleacher seating in the back of the room or benches on the side. THERE IS NOT A BAD SEAT IN THE HOUSE! What is left to say ? GET THERE!,5,"The reviewer expresses complete satisfaction with the venue's atmosphere, staff, and acoustics, stating that it's the best downtown spot with amazing amenities, excellent drinks, and intimate concert experience.",True
5,"I was extremely happy that we chose Cool Cuts 4 Kids for my son's first big boy hair cut. He was instantly comfortable and drawn in by all of the friendly things they have for children. He was given the choice of a movie or playing a video game, of course knowing exactly what he wants went straight for the video game (Sonic on XBOX). It was pretty much a breeze from that point the little guy was hypnotized and didn't even realize what was going on w/ his beautiful, lovely long hair =( obviously they need to focus on distracting the mom's lol! Jessie who cut my sons long hair was a doll, she didn't seem to be bothered by the mother breathing down her neck as she hacked off my little's hair or the boyfriend taking a copious amount of pictures and video of the whole event. In the end my son looked great and I was a happy mama, I couldn't have asked for a better experience.",5,"The reviewer had a near-perfect experience, with their child feeling comfortable, the staff being friendly, and the cut being successful. They also appreciated the staff's professionalism in handling a possibly stressful situation.",True
5,"My friend took me for a birthday lunch.  John our waiter was very helpful and had perfect timing.  We shared the Stetson Chopped Salad and Fillet on Toast with leeks and homemade potato chips with blue cheese.  The kitchen plate/split our fillet, always a plus.  The salad with salmon, chicken is offered, was tossed tableside.  CC always has it's own twist on offerings.   The bread pudding and banana icecream were decadent.  
 Wish I lived closer.",5,"The reviewer had a pleasant experience with helpful service, great food options, and a notable attention to detail (kitchen splitting the fillet and tableside salad toss). The reviewer also mentions the uniqueness of CC's offerings and the decadence of the desserts.",True
5,I am for out of town and came here to celebrate my Birthday and it was a blast. The food was delicious and our Tepenyaki chef Robert was hilarious and very on point. This place is definitely a must when going to Scottsdale. I do go to Arizona a lot and will definitely be back soon.,5,"Reviewer had a positive experience celebrating their birthday, enjoyed the food, and highlighted a specific staff member's great performance, indicating a very high satisfaction level.",True
5,"It's called America's friendliest airport for a reason- it truly embodies world class service to all. I love it here it's clean, great places to eat and smiling faces to great you esp at TSA!",5,"The reviewer uses positive language such as 'world class service', 'love it', 'clean', 'great places', and 'smiling faces' to express their extremely high satisfaction with the airport.",True
5,Next Door Realty is fantastic!  Daradee Murray handled the short sale of my home recently and the entire transaction went unbelievably smooth.  From start to finish she was an excellent communicator.  She took all of our concerns into account and made the process a breeze for us.  I would highly recommend Next Door to anyone looking to buy or sell a home.  The personal attention you receive is unparalleled!,5,"Reviewer mentions 'entire transaction went unbelievably smooth', 'excellent communicator', and 'unparalleled' personal attention, indicating a highly positive experience.",True
5,"Holy AMAZING.  I went here this past Saturday for a baby shower in one of the private dining rooms and was absolutely blown away by the food.  We had a spread which included Mac & Cheese, Sliders, Chopped Salad, some bread and french fries.  I'm still thinking about those sliders and the french fries.  I can't WAIT to go back and order from the full menu. 

As is par for the Sam Fox course; the decor is over the top.  I need to find out who designs these places and have them make over my house!",5,"Reviewer is extremely satisfied with the food, mentioning specific dishes that impressed them and expressing eagerness to return. The only external reference is a positive one, mentioning the decor of Sam Fox restaurants in a complimentary way.",True
5,"A very professional company that takes the time to deal with you on a personal level.  
With great reassurance from Nate and his team they were able to handle the short sale of our home with very little stress and in a timely manner.
They really helped when we thought no one could.  From beginning to end we were always kept informed and they got the job done.",5,"The reviewer praises the company's professionalism, personal interaction, and timely service, indicating a very positive experience with no major complaints.",True
5,"Soft opening, so still working out the kinks. Food was deelish. 
Scallop poppers- crispy and spicy; not at all greasy
Honey chicken-a little sticky but so good
Teriyaki chicken-subtler than other places' teriyaki, but much better flavor and chicken was tender
""tootzi"" roll- bursting with flavor and rolled perfectly
Nice touches with cucumber water, upscale Asian decor, unique glasses, menus, plates, etc.
Will definitely be back.",5,"The reviewer mentions that the food is delicious across multiple dishes, uses positive adjectives to describe the flavors and textures of the dishes, and highlights the 'nice touches' in the decor and service. The only minor criticism is about kinks during the soft opening, but the reviewer is nonetheless very satisfied and planning to return.",True
5,"Fresh.  Tasty.  Interesting.  Good ""People Watching.""

Love everything I have tried here.  The Happy Hour ""tapas"" are excellent.  My daughter could not get enough of the garlic chicken one.

The 3-bean plate is delish - kinda like ""meatless chili"" but you don't miss the meat.   

The fruit salad is massive and the fruit served with it is completely top-notch.

Wait staff is mostly cute college girls, which is hardly ever a completely bad thing.  Never had a problem with good, attentive service, which CAN be a problem sometimes.

I go eat there as often as is reasonable.  Highly Recommended.",5,"The reviewer loves everything they've tried, praising the quality of the food and service. The tone is overwhelmingly positive, with enthusiastic language and comparisons to other dishes.",True
5,"Let's see...what is there NOT to like about Surprise Stadium? Well, $9.50 tall cans of PBR is about all I could come up with and that's not a surprise (pun intended) considering you're attending a sporting event...even spring training. 

But as someone who does not living in Arizona, and as someone who doesn't go to MLB baseball games in Southern California due to the fact it costs so damn much, people bitching about the slow service or any other little inconvenience when it comes to seeing a game here. Look, you're lucky enough to have almost an entire month of low cost MLB baseball right in your back yard. If I could, I'd live down here during March just to take in the awesome baseball action that crisscrosses the Phoenix metro area each year. 

I attended my first spring training game on March 12th, 2012 at Surprise Stadium as the Royals took on the San Francisco Giants (my favorite team). Our seats (Sec. 112, Row J, Seats 13-14-15) were 25 bucks each (around 30 bucks including service fees). I mean, we were maybe 5 or 6 rows back from the Giants dugout (check out some of my pictures). The stadium (funny calling it that since it only holds just over 10,000 people) is big enough so you feel you're at an MLB game but small enough to feel pretty close and intimate with the players. The stadium is well maintained and kept super clean. 

Arriving to the park, I was surprised (pun unintended) to see that parking was free, an oddity when going to an event like this. The stadium staff, as mentioned by other reviews, are mainly made up of senior citizens who were super friendly and helpful. I didn't have to wait long at the concession stands, even if lines were a bit long. The outfield is lined with a lawn area, perfect for people to sit back and have a picnic while taking in a game (Tickets are around 9 bucks each after service fees!!!). 

I love this place and hope to return next year when visiting family. Oh, Giants won 2-1! Go Giants!!!",5,"The reviewer had a positive experience at Surprise Stadium, mentioning the good value for the ticket price, friendly and helpful staff, and clean facilities. They also appreciated the intimate atmosphere and the opportunity to take in a game at a low cost.",True
5,"After a night of debauchery with friends, my friend and I found ourselves craving a comforting bowl of Pho. I've been a regular at Cyclo's for quite sometime but decided to branch out and try something new. I was pleasantly surprised with Pho Ao Sen! I am always happy when I enter an Asian restaurant and see Asians patrons...probably sounds a little weird but to me it speaks volumes. The tranquil aesthetics of this quaint cafe made us feel welcomed and relaxed. The decor had a modern Asian feel: minimalistic organic zen with soft ambient music playing - perfect for a Sunday afternoon.

We ordered the Pho Dac Biet Bo Vien- House PHO'nomenal (House special combination of *sliced eye round steak, well-done brisket, well-done flank, soft tendon, tripe, and beef meatball) and the Pho Tai (Sliced eye round steak) and Goi Cuon- Spring Rolls. As with most Vietnamese restaurants the portion size of Pho is quite large and we could have shared. Both were delicious, filling, and had a nice aroma but nothing too overpowering. I've experienced a few places that use a little too much anise, so much that you can't get an overall sense of all the delightful herbs and spices used in this delicious creation. The Spring Rolls had a very fresh crisp flavor and were the perfect accompaniment to the Pho. 

I give Pho Ao Sen 5 stars! Best Pho I've had in the valley, beautiful atmosphere and friendly staff makes me one happy girl! :)",5,"The reviewer mentions the 'PHO'nomenal' dish, the large portion size, and the pleasant aroma, which suggests a high standard of quality. They also praise the atmosphere and the friendly staff. The reviewer states that Pho Ao Sen is the 'Best Pho I've had in the valley', indicating a near-perfect experience.",True
5,"Love this place!  Was in phoenix 3 weeks for work.  Ate here 3 times.  The squid salad is amazing!  They also have sushi, bibimbap, and tons of other items.  Must try!",5,"The reviewer uses positive language throughout the review, mentioning they 'ate here 3 times' and that a particular dish 'is amazing', indicating a high level of satisfaction.",True
