actual,Orginal_text,predicted,explanation,is_valid_json
4,"short, fairly easy hike but not well labelled/marked!  i went with a friend who had been before so that's how i knew which way to go.  even then, we both got lost trying to find the parking lot!  easy parking in the zoo parking lot - you can see the ""hole in the rock"" from there so just park on that end of the lot.  just a short walk down a paved road then some light terrain up the hill.  not a hard hike - i did it in flat sandals.  great photo ops at the top!  

we went on a weekday so there were very few people around but my friend says it gets crowded on weekdays.  also, no water fountains and bathrooms in sight so take care of all that before you go!",4,"The reviewer had a good experience with the hike itself, but was negatively impacted by poor signage and lack of amenities, resulting in a slight deduction from the maximum number of stars.",True
4,"Even though there are only two things on the menu that I can eat, they're damned tasty and the service is incredibly fast.  I am a bit surprised by all the five stars though, you people do realize that this is just a chain sandwich joint, right?",4,"The reviewer highlights both strengths (tasty food and fast service) and a slight criticism (perception of unreasonable high ratings), suggesting a solid but not exceptional experience.",True
4,"I was looking for a comforter for my new bed when I realized that this B,B, and B was close by so I stopped in to look around.  This is a nice store, It was organized well and the sales people were nice, not pushy.  I did not find a comforter but I did find several other things.  They have a nice selection of quality products and those 20% off coupons I get in the mail aren't bad either.  Prices can be a little high on some things but with that coupon they are about right.  I spent about an hour browsing through the store. They have a great knife section, coffee pots, food processor and all manor of kitchen gadgets too.  Just the kinds of things I love to look at.  I'm sure I will be back since it's in my ""hood"".  Thanks B,B, and B!",4,"The reviewer had a good experience at the store, finding it well-organized and the sales staff friendly. They appreciated the quality products, discounts, and well-curated kitchen gadgets section. The only minor complaint was the occasionally high prices.",True
4,I've always had a pleasant experience at Mojo in Tempe Marketplace. I have been to this location about 4 times and they always provide good quality and value. My favorite is the red velvet froyo.,5,"Reviewer experienced good quality and value on multiple visits and mentioned a favorite item, indicating a highly positive review.",True
4,"My first experience with PCG was at a small, yet fantastic Yelp event.  I've been back twice and have been just as impressed.

The first time was for brunch, and I recommend the griddled corn cakes.  No, I just don't recommend them, I insist you have them.  Even if you are allergic to corn, take the plunge and try these...unless you might die, then stay away as that might be bad PR for PCG.  Topped with smoked ham (that's what I had), chicken, or bacon and served with maple syrup, it was beyond good.  I could eat this dish every day of my life.  The black beans were okay, but I do think the breakfast potatoes are nothing special and could be improved upon.  I was a big fan of a $4 mimosa, however!  Yep, you read that right...4 bucks!

Second visit for dinner, and I ordered the cedar planked salmon.  A generous piece of fish perfectly cooked and served with a delicious lemon aioli.  The accompanying roasted beets were not my thing, and the mashed potatoes were okay (maybe I'm picky about potatoes?)  I also tried a bit of my dining companion's beef tenderloin and it was butter-knife tender (that's what I cut it with).  Served with a stuffed potato and mushrooms, I believe, it will most likely be my next entree.  For dessert, we shared the Jack Daniel's croissant bread pudding.  We actually shared half, and I most generously took the other half to my husband who I left at home.  Although, I generally don't care for bread pudding, this is NOT your typical bread pudding and probably the best bread pudding you can imagine (other than that one recipe that uses a dozen Krispy Kreme doughnuts).

Although PCG is a little bit of a drive for me (outside my usual 5-mile maximum radius), I will happily make that drive and return again.",5,"The reviewer enthusiastically praises the quality of several dishes (griddled corn cakes, cedar planked salmon, Jack Daniel's croissant bread pudding), with some minor criticisms (breakfast potatoes, roasted beets, mashed potatoes). Overall, they express a strong willingness to return and make special trips for the restaurant.",True
4,"Chick has the potential to be a restaurant we want to keep coming back to.  The food will keep us trying for an exceptional experience, but some things needs to be fixed if Chick is to see it's first anniversary.

1.)  The space:  Cute slightly upper scale boutique ""farmhouse"".  Decor and lighting is warm yet modern.  The only miss: The beautiful tables.  They are heavily distressed with very deep grooves as if made from reclaimed wood.  There can't possibly be any way for them to clean the tables thoroughly - The thought of a small portion of everyone's food that has dined here before me staring at me -- especially as time goes on and those grooves fill up with food & germs grosses me out.  A piece of glass on each table is a definite food safety must.  To make matters worse, tables are set with your silverware on the bare table.  Silverware should never be placed on anything other than a fresh a napkin or table cloth.  

2.)  The menu:  The menu they offer is a little different from your average restaurant which can make for a memorable experience.  However, putting a menu like theirs in a small but thick leather bound binder with just a couple items per page made us feel like unwelcome outsiders.  The incessant flipping between pages with types of entrees and sides and sauces was quite frustrating.  I recommend picking up the takeout menu at the front door and using that to navigate the menu.

3.)  The service: Awkward but very friendly.  Our waiter seemed like a foodie fit for a restaurant like this, but his table presence left us feeling like we needed to make *him* comfortable talking to us or requesting anything.  I had to fight most of the meal to have more than 3-4 ice cubes in my iced tea.  After asking a couple members of the staff for a glass of ice, they kept bringing back my glass with just more tea and no more ice. At one point, the server brought my iced tea glass back without a straw.  When I asked for one, his reply was ""can you use the one from your water glass for now?""

4.)  The food:  This is what made up for most of the other shortcomings especially because Chick is still new.  I had the country pork with creamed corn and mashed potato ""bar"".  You get 3 toppings with the mashed potato which the chefs will assemble for you.  I chose mesquite sour cream, applewood smoked bacon, and Vermont white cheddar - Delicious!  The creamed corn was very tasty as well.  The mandarin orange chutney paired amazingly well with the pork.

My husband had the chicken and dumplings.  It's a little different from the traditional C&D, but was very good.  It's served in a lighter broth instead of a heavy sauce which was a welcome change.

We decided next time the hubby and I go, we would take our chances at the bar and avoid the servers until they can get caught up on their service skills.",3,"The reviewer had mixed feelings about their experience at Chick. While the menu and food offered some redeeming qualities, the reviewer was disappointed with the service and decor issues, particularly the table and table setting issues. However, the review suggests that the restaurant has potential for growth and improvement, which is why it has a 3-star rating.",True
4,"This is not very far from my home, but for some strange reason, I have never visited there.  Maybe because we don't have New York Deli's in Spokane, and I'm not familiar with the idea.

The other day, I agreed to meet my son and little granddaughter there for coffee and a bagel, and found that it is much more than just a bagel stop.  They actually have a restaurant with quite an extensive menu.  I had breakfast - the choices were very diverse - including skillets, various pancakes, bagels (of course), french toast, omelets, and a number of other items.  The servings were large, and the service very prompt and friendly.  Most importantly, the prices were more than reasonable.

The only thing that I disliked, was that they did not have hash browns.  They do have potatoes as an option with the meals, but you cannot actually classify them as hash browns.  They are good - but not quite a replacement for hash browns and gravy.

I actually like it so much, that I stopped and had breakfast two days later on the way to the golf course.  Again, great breakfast at very reasonable prices.  Although I usually don't eat lunch, I am going to have to make an effort to stop in and try their lunch menu. And their deli counter, and all the different varieties of bagels.",5,"The reviewer had a great experience at the restaurant, mentioning the diverse breakfast menu, large servings, prompt and friendly service, and reasonable prices. The only minor complaint was the absence of hash browns, but the reviewer was willing to return and try other menu items, indicating high satisfaction.",True
4,I think they do a pretty good job here.   I appreciate the doc's frankness.,4,"The reviewer is satisfied with the experience, but not completely blown away. They appreciate the doctor's honesty, suggesting a competent and transparent medical professional.",True
4,"My first ever trip to Bass was overwhelming. Like walking into a Sportsman's Warehouse that had mated with Dick's Sporting Goods, and then gone on steroids. Bass Pro Shops is an outdoor person's dream. 

And it's good for the whole family, oddly enough!

Once you get inside this massive place, you have an upstairs and downstairs. There is a kid's area, a restaurant with fresh fish, a huge women's section and mens, and areas for fishing and boats and hunting and camping and survival and gear for any occasion. You can look at the giant fish tank, climb up a faux rock side for $3, and just be purely entertained for ages. They have snack foods and jerky and sweets. BBQ grills. Do they have guns? I don't know, probably! They have GPS equipment and water bottles and on and on and on. 

It was exhausting in a great way. My camping/outdoors needs tend to be more mimimalist oriented so I prefer an REI. But I like it here a lot. I picked up some socks that have a lifetime guarantee, and a nice woolen shirt for almost nothing, and a couple of gifts for the hunter/outdoors people in my life back in Tucson.

Bass: it is an experience.",5,"Reviewer calls the Bass Pro Shops a 'dream destination' for outdoor enthusiasts, mentions various amenities and activities, and expresses enthusiasm despite not being a minimalist user.",True
4,"Pretty good food,  the selection was great the service was a bit slow and I had to seat my family my self but overall it was ok, all day every day 99 cent margaritas.",3,"The reviewer was satisfied with the food and selection but was deterred by slow service. The mention of a redeeming quality (99 cent margaritas) and a phrase indicating an overall mediocre experience (""all day every day 99 cent margaritas"", but also ""overall it was ok"") suggests a rating of 3 out of 5 stars.",True
5,"Paradise Bakery is one of those places that you can count on for always having something good when your driving around wanting more than a burger and not a sit down meal with a waiter. 
I love the Cranberry Turkey sandwich with fresh fruit. The nice thing to consider is that you can get a whole or a half on the sandwich of your choice.
Once you feel good about the healthy choices you've made you encounter the cookie section at the register. All I'm going to say is that the chocolate chip is to die for!! The chocolate chips just melt in your hands!! Doesn't get any better than that!! 
Paradise Bakery does also have a great breakfast should you want a nice place to go after a nice hike or just want to treat yourself and a friend to great place to visit. 
Put Paradise Bakery on your ""always good"" list!!",4,"Reasonable rating based on the reviewer's enthusiasm for the food, especially the Cranberry Turkey sandwich and cookies, and the flexibility of their portion sizes. However, the review lacks criticisms or negative comments, potentially indicating a perfectly fine rather than outstanding experience.",True
5,"I honestly have only positive things to say about Postino's since every one of my visits here has been very pleasant. From the valet who is running his ass off to the food and everything in between, this place does it all right! If you go here hungry, you should know that your options are basically a panini, a salad or some bruschetta. I've had a little bit of everything and for the value and quality you can't go wrong the the bruschetta. I recently determined my favorite to be the ricotta, dates and pistachio but a close second is the salami and pesto.

Wine by the glass can be a bit steep so if you're planning to stay for a bit and can agree on a style with your company, you might be better off getting a bottle. A bottle is pretty much 3x the price of a glass so you end up getting 1 1/2 glasses extra. Bonus!

Someday, I'll actually take advantage of their $20 deal for wine and bruschetta!",5,"The reviewer had consistently positive experiences, enjoys the food and service, and finds the value to be high, with notable praise for specific dishes and the option to buy a bottle of wine at a discounted price.",True
5,"We just completed our third tour with Taste It Tours and we've been impressed with all of them.  All 3 tours are distinct and are loaded with excellent restaurants.  I've spent quite a bit of time downtown, but it can be daunting and I haven't ventured much to explore and try new things.  The tours take you to the places you may not notice as you whiz by, give the history (yes Phoenix has history), and overall just slow you down to take in the sights, sounds, and of course, food!

Can't decide which tour to take?  Start with the Original, then the warehouse and finally the evening.  Really, they're all good!  

Tips: Have a light snack before starting the tour.  Yes you do get a lot of food, but keep in mind that the tours start at 2pm or 6pm.  You have introductions, overview, some history and then a short walk to the first restaurant.  If you're skipping lunch, you might be very hungry when you arrive as the first restaurant.  2) Wear comfortable shoes.  You will be walking about 2 miles.  Nothing strenuous or fast paced, but just be conformable (also wear comfortable clothing as you will get full).  3) Pace yourself!  Don't eat everything that is in front of you.  Each restaurant gives a fair amount of food, now multiply that by 3+ more restaurants that remain on the tour...You get the idea.  You will be full!  

Highly recommend for anyone: locals, out of town visitors, guests of locals, team building, etc.  Really, who doesn't like food!

Side Note: Taste it Tours was founded by a few Phoenix locals who love food and their city.  They have only been around about a year now and have been doing extremely well.  They base their business around supporting local businesses (local supporting local).  I'm excited to see how well they've done and wish them all the best (More tours are in the works and I will definitely be taking them!)",5,"The reviewer expresses enthusiasm for all three tours taken, appreciating the food, history, and overall experience. They provide detailed and practical tips, and voice high recommendation for the tours, citing their suitability for various groups.",True
5,Every item that I tried was amazing. Owner made it a pleasant environment and he had a terrific voice. A must try in Central Phoenix.,5,"Review is extremely positive, using strong language such as 'amazing' and 'terrific', and recommends the place, indicating a perfect score.",True
5,I love this place! The owner is always there and you can tell he takes great pride in what he does. Great food and great customer service!,5,Excellent experience due to excellent customer service and pride shown in the food.,True
5,"we celebrated my birthday all weekend.  we made the trek to bobby q on sunday. I ordered the brisket sandwich with mac and cheese and let me tell you about that mac & cheese..it was amazing. Mr H went with the chicken and brisket and for his sides: beans and potato salad.  
The food is sinfully delicious! I will NOT be coming here as often as I would like... I found it too indulgent. it is definitely a treat and worth trying! I love those little donuts they give you at the end!",4,"The reviewer found the food to be 'sinfully delicious', but also noted it was 'too indulgent', suggesting a high level of quality but also a limit on frequency of visits.",True
5,"What a great property. Only had been to the bar years ago after the renovation, finally had a chance to stay in a Studio room this weekend. I was over the moon after this stay.

I was looking for a nice weekend treat for me an my girlfriend. Vegas was tempting, but the drive eats up time I just don't have, and I don't gamble. For about the same as a discounted room at the Mirage and fuel expenses, I was able to get a gorgeous suite at the Valley Ho. 

Very fast, friendly check in. No lines, no bullshit resort fees and a personable guy behind the counter. Never get that in Vegas...

Decor is startlingly unique. In a sea of cookie cutter mega resorts, a nice spin on hip, 1960's American style is a welcome change of pace. The details are like no other hotel I've stayed in, and the grounds are well landscaped and immaculate. It's quite humbling to think this place has seen patrons for 55 years. 

Studio Suite is super cool. Clean, good sized and hip. Tub in the center of the room was very, very cool, and was very useful. Good bed, good linens, great shower. Dug the little patio and the large sliding glass doors were awesome on a cool fall morning. Good colors, too. Only a few gripes; the bed side lamps are unusable with their super bright, nasty color temperature CFLs. Thankfully, there's lots of other mood lighting available. Also, the ceiling was starting to look a bit worse for wear, with some sagging at the joints and some water stains. Flat roofs always leak, though. In room music system ala Hard Rock would be a great addition, since TV is for the birds.  

Location is unbeatable. A short walk to anything in Old Town, Fashion Square, nightclub block, etc. But far enough away from the bars that it's quiet at night. Found a great new restaurant (The House) on Main St. that I would have never stumbled across otherwise. Probably the only worthwhile, walkable district in Phoenix that never disappoints, and this hotel takes advantage of it. 

I will absolutely be back. Makes a great in town escape. Just wish I would have tried it out sooner!",5,"The reviewer was extremely satisfied with their stay, praising the unique decor, friendly staff, and great location. The only minor grievances were with the CFL bulbs and some ceiling wear, but overall, they highly recommend the Valley Ho and can't wait to return.",True
5,"I think my fellow Oreganymphos would agree; this is single handedly one of the greatest places on earth to gorge yourself with some of the most delicious pizza, pastas and desserts AZ has to offer. 

If you wanna take my word for it, dont even look at the menu and order my usual orgasmic order:

Appetizer: Calimari
Dinner: Big Rig Pasta w/ Chicken 
Dessert: White Chocolate Chip Macadamian Nut Pazookie

FYI: Whenever your taste buds feel like going on a culinary roadtrip, make sure you hit up any of the various Oregano's locations located around the state; my personal favs are the Flagstaff and Tucson locations.",5,"The reviewer highly recommends this establishment, using superlatives such as 'greatest place on earth' and 'organismic'. They also suggest ordering a specific and indulgent menu, implying a high level of satisfaction.",True
5,"Phenom. 
The food is always fresh and well seasoned. A good selection of Tequila. 
Every meal that I've had has been just fantastic. The carnitas and the fish taco's are very well prepared. It's fresh, the beans are fresh as is the rice. 
It averages about $10 a plate but worth it. This is how really good Mexican should be. 
The salsa bar is excellent: you have about 5 different types of salsa from which to choose. All freshly made. 
I can't say enough about the flavoring of the meats and fish. 
Decor is a somewhat minimalist/modern, probably to attract a happy hour crowd. They have TV's for your viewing pleasure. 
Service is friendly and quick. 
I've only been to the Chandler location but will start going to the one in Scottsdale. 
Good food. You won't be disappointed.",5,"The reviewer highly praises the freshness, seasonings, and flavor of the food, as well as the variety of tacos, salsa bar, and service, indicating a nearly flawless dining experience.",True
5,"Great food and service. It will only be for special occasion for us because its pricey, but it is worth it. They made us feel special.",5,"Excellent food and service, but pricey which sets it aside for only special occasions.",True
5,"I love the Ranch Market!  The atmosphere is great, the produce prices are very reasonable, and the civiche is excellent! I never go down the center isles, as they appear to be filled with typical grocery store packaged foods  What makes Ranch Market special are the fantastic offerings all around the center isles.  

Here is my advice:  First, make your way to the fresca bar to get a fresh fruit drink, it's just past the bakery at the front door.  After you pick up your favorite fruit drink head over to the grill for some carne asada street tacos, but only order two because you'll want to save room for the seafood bar where you will find a deliciouso shrimp ceviche at a very reasonably price.  I usually order a half pound of the regular shrimp civiche and a half pound of the civiche ensalda; eat a little at the bar on a tostada and take the rest home for lunch the next day.  Yummy!  After you have filled your belly with the tasty carne asada and civiche, stop by the tortilla factory to get some fresh tortillas to go and don't forget to hit up the bakery for hot cream filled churro for desert.",5,"The reviewer is extremely enthusiastic about the store's unique offerings, pricing, and food quality, particularly the freshness of produce, seafood bar, and handmade products like tortillas and churros.",True
5,"Five stars is truly deserved For Yasu. This is truly the best sushi in town and some of the best I ever had! I am a big seafood lover and there a lot of ""chain sushi"" places in Arizona that are decent and good for rolls, but if you want quality and authentic Japanese style fish and incredible Sashimi, you need to go to Yasu. There is really no way to describe it till you go, but once you do, you will become an instatnt fan! 
Best thing to do is sit at the sushi bar and ask Yasu to make whatever he wants! You won't be disappointed. 
The area and building are misleading... However, if you are the kind of person that thinks RA is the best thing since sliced bread and nothing can beat it, this is probably not for you. This is real sushi...
Go try and enjoy!",5,"The reviewer praises Yasu as the best sushi in town, with high-quality and authentic Japanese-style fish and sashimi. They highly recommend sitting at the sushi bar to experience Yasu's expertise.",True
5,"This is the best restaurant chain EVER!!!!  I love EVERYTHING there and the service has always been A+.  The fried zucchini strips (appetizer) are the best in the world, the Caesar salad is the best I ever had, even their croutons on the salad are better than any!!!  Olive oil herb dip is Fabulous, the warm bread is like no other.  Most of the dinners that I have tried have been excellent but the Chicken Bryan is magnificent.  Waiters and manager the best.",5,"The reviewer is extremely enthusiastic and uses superlatives such as 'best ever', 'A+', 'Fabulous', and 'magnificent' to describe their experience. They also mention specific menu items and praise the service and staff.",True
5,"I go to Pro's Ranch Market often for lunch- sometimes several times a week. I've had the street tacos, chile relleno, burritos, and some other tasty treats. I'm a huge fan of the agua fresca stand- my favorites are the strawberry, pineapple, and horchata. And the bakery... oh, the bakery. They have everything sweet you could want including individual servings of flan and tres leches cake. 

The store itself has the cheapest produce in town, a giant meat counter, and a great assortment of cheeses. Ranch Market also has super delicious tortilla chips and salsas. This is one of my favorite places to go if I'm on my way to a BBQ or party- there are so many options!",5,"The reviewer mentions visiting the store frequently, having a wide range of positive experiences with the food, and appreciating the affordability of the produce and value offered.",True
5,Wow these folks know customer service!  We like the fact there are always managers on the floor keeping things moving and tables clean.  Food is good and at a good price point.  A nice friendly well run place!,5,"The reviewer praised the restaurant's customer service, cleanliness, food quality, and price point, indicating a high level of satisfaction.",True
5,"Woohoo is right. My hubby and I have gone a few times for happy hour and always enjoyed ourselves. Last night was the best so far. We were enjoying a few Left Hands and ordered the Tuesday night pizza special. It was 2 for 1 basically so we each ordered our fave. Apparently the GM thought my pizza was too done so he brought out the "" burnt"" one and already had another one cooking. I actually like my pizza that way but hey, I could understand where he was coming from. The second pizza was beautiful, a work of art. My husband's pie was great, all he kept saying was how great the crust was. I wil definitely bring all my friends and clients here. Special service too!  thanks again to Dan the general manager and our delicious server Reina ( sorry there isn't a better word,is there?)            Linda and Ron",5,"Reviewer had a great experience at the establishment, enjoying the happy hour, service, and especially the Tuesday night pizza special, with the general manager and server exceeding their expectations with excellent service.",True
5,Nic-nacs galore!,2,"The review suggests a variety of items are present, but lacks any negative or positive descriptors suggesting a low average rating.",True
5,"Best Italian restaurant in the valley, as far as I'm concerned. Totally unassuming from the outside since it's in a strip center on 64th St. & Greenway (in the same center as Fry's and McDonalds). But this family run restaurant that has been here for years. Same friendly staff every time...especially love being in the bar area. A little on the pricey side, but definitely worth it. Must try the ravioli (either as an appetizer or main dish) and chicken Marsala with fettuccine Alfredo on the side. All entrees come with soup or salad.",5,"The reviewer highly recommends the restaurant, mentioning its excellent service, value, and food quality, which warrants a perfect score.",True
5,Love this location at Gainey Ranch! Great food consistently!,5,"The reviewer loves the location and consistently great food, suggesting a highly positive experience.",True
5,"I visited this place in January while I was in Phoenix and I miss the food! My vegan friend suggested this place to me and my other friend (we were skeptical that vegan food could taste good)...she proved us wrong!

The food here was delicious, I'd eat here regularly if I lived in Phoenix! When we arrived, we were worried about the hours since we got there pretty close to closing time, but they were cool! We shared the samosas and buffalo wings for appetizers. I ordered the Thai Peanut bowl with mock chicken and noodles for my entree. I felt like everything was flavored well and while I enjoy meat normally, this opened my mind to trying other vegetarian places in the future. I liked the ambiance here, great place to grab a bite with friends and chill. It was the perfect place to stop by after a busy weekend! I'll be back next time I'm in the area.",5,"Reviewer had a great experience, loved the food, and appreciated the staff's flexibility with closing hours. They mention wanting to return and try more vegetarian places, indicating a high level of satisfaction.",True
5,"I'm not a fan of chains. I far prefer to find, and give my business to, new and interesting local fare. That said, there are a couple of chains I like and one is Texas Roadhouse.

Texas Roadhouse does two things really well: steak and portions. I can go to a Texas Roadhouse anywhere and get a well-made ribeye at a very reasonable price. It made not be ""fork tender"" or the same quality as a $50 ribeye, but it'll only cost me $18 and I know it will be far superior to any other, more expensive, chain steakhouse. But before I get that steak, I'll get peanuts, bread, salad, and sides. So I'll likely have half a steak for lunch the next day.

Like I said, well made steak and portions. I'm good with that.",4,"The reviewer appreciates Texas Roadhouse for its consistently well-made steaks at a reasonable price, large portions, and value for money.",True
5,"A hole in the wall in South Phoenix.... 

I order: The ""Betty Boop"" - a plate with 1 waffle and 1 fried chicken breast.  Add a huge mason jar of the sweetest & reddest Koolaid (or Sweet Tea - depending on my mood) and a side of grits drowning in melted butter and I'm a happy girl.

Their Red Velvet Cake is also amazing. 

I know fried chicken and waffles seem like an odd combination but it's really interesting and satisfying - with the syrup and hot sauce for the chicken.... Yum Yum.  

It's one of my family's favorites!!!  

TRY IT!!!!",5,"The reviewer expresses enthusiasm and satisfaction with their meal, mentioning a unique but satisfying combination of fried chicken and waffles, as well as a delicious red velvet cake. Their recommendation to try it reinforces their positive experience.",True
5,"Three cheers to Yelp for helping me find where in the Valley to go for real beef jerky!  The fresh stuff which has more beef than chemicals.  (The convenience store packages just were not doing it for me!) After checking out the website, I emailed good friends in Las Vegas (who used to live in Minnesota), asking if they were familiar with Von Hanson's.  (They have 21 locations in Minnesota - and ONE in Chandler.)

My roommate and I went on July 2. They were running a special for NY strips - buy one, get one free - so that was added to the plan in addition to the jerky.SCORE!  We picked up a half pound each of the peppered jerky and the cajun spicy.  $18/lb.  The NY strips were (if memory serves...) $14.99/lb, and the steaks were averaging a little over 3/4 lb - so super yay for the BOGO sale - it brought the meat down to regular grocery prices. I have to say - the quality of the meat is amazing!  Just looking at the cuts in the display case, I can declare Von Hanson's makes AJ's look like Fry's!  These were GORGEOUS!  Quite possibly the prettiest steaks I've ever seen!I also grabbed a couple pigs ears for my dog, and the roommate picked up a package of her favorite kind of sausage (linguisa).

Admittedly, I am not a sausage expert.  Plus, I live very close to Schreiner's - so while I would have no problem buying sausage from Von Hanson's, I wouldn't make the hike to Chandler just for those.  The selection was quite impressive, though!

Overall - this place has everything for carnivorial happiness!  (Hey - if you understood the context, it's a word, right?)  Great selection of beef, chicken and pork products.  Tons of spices, sauces, rubs and marinades.  Nice selection of unique beer and wines.  Fridge and freezer cases with more meats, sides, and desserts! Yes, it's pricey - but the quality is certainly there to justify it.

Once home, we grilled up the steaks using our favorite rub.  OMG amazing meat!  Probably the best steak I've had in YEARS - and NY strip isn't even my cut of choice!

The peppered beef jerky is full of YUM - and this is so strange to write - but the Cajun is a bit spicy for my taste.  (And I adore spicy!)  It's amazingly good, and addictive - but almost requires a cold beer to go along with it to help cut the heat.

The Vegas via Minnesota friends emailed back Monday - they know Von Hanson's quite well - and are grateful there isn't one in Vegas - it would KILL the weekly grocery budget with how often they'd be in!  They love, love, LOVE the place - and I am now under strict orders to bring them care packages from here whenever I come up to visit!

Oh - and Layla (my pooch) was pretty stoked about the pig ears - so in addition to my five stars, please add two paws up!  (I didn't tell her they have a whole dog food and treat section - I am on a budget, after all!)",5,"The reviewer praises the high-quality meat, impressive selection, and friendly vibe of Von Hanson's, making it a carnivore's paradise with a price to match, but highly justifiable for the excellent quality.",True
5,"This is a great place to shop, grab a bite, eat dessert, relax, or just hang around.

Eat at one of the many excellent restaurants like Christopher's, Seasons 52, Black Chili Mexican, and Capitol Grill. Swing by Royal for a cappuccino, iced latte, or your favorite coffee of the day. Savor frozen delight from Haagen Dazs or Mojo Yogurt -- ahhh my sweet Mojo, you and I have been in an on and off relationship for the past year now... by off I mean the 3 or 4 days a week I'm NOT there :)  .

Movies in the park nights are fun to go to; gasping, laughing, and crying with 200 of your closest (people you probably just met). Get there early for good seats, (about 30 min or more), otherwise you'll be stuck behind a tree or some tall guy you can't see around. Be sure to bring a lawn chair along or a blanket to throw down if you'll be attending one of these events.

The shopping is top notch - but be sure to bring your wallet. Most shops here will cost you at least your first born child, or an equivalent value.

Happy shopping to all my yelping buddies!",5,"The reviewer highly praises the variety of excellent restaurants, cafes, and shops, and the fun community events like movies in the park. The only possible criticism is a lighthearted joke about the expensive shopping.",True
5,"Don't usually give 5 stars, but this is good sushi. At first, I was a little skeptic of all the macadamia nuts on their sushi, but it is a great compliment.
The rolls are original and all very good. The Climax('s) and the Elliot are my favorite.",4,"The reviewer gives a generally positive review, mentioning that the sushi is good and a unique twist is well-done, but doesn't quite reach perfection to warrant a 5-star review.",True
5,"I have been coming here since 1996 and the food just keeps on getting better!!!   The jerk fried rice and emerald chicken are to die for and he snicker doodle cookies....oh my goodness.   Every time I'm in phoenix, this is my must go see do eat spot!!  The owner Frank is awesome.",5,"The reviewer has been coming since 1996 and has consistently found the food to improve, mentioning specific dishes as 'to die for' and citing the owner as 'awesome'. This suggests a very high level of satisfaction with the establishment.",True
5,SawTh[sic] Sense Christmas show for the second time last weekend.  Great show - laughed my ass off.  Thinking about going back for closing weekend...  :),5,"The reviewer found the show entertaining and enjoyed it so much they are considering attending it again, indicating a strong positive experience.",True
5,"I don't drink a lot of coffee, but I'm a fan of tea. Especially strange tea that I probably can't pronounce right. Oh, and I like it when it smells like scotch. Yep, I'm a fan of Lapsang Souchong.

But I'm not a fan of ""foofy"". And that's one thing that Tea infusion is not. It's not foofy. It's funky. It's fun. And everyone who works there is really friendly.

Beyond the teas, the food is good, too. I don't know that I'd eat there every night, but it's a wider variety than I'd expect at a tea place.

This is a regular stop of mine. Makes Tempe Markeplace worth it!",5,"Review is extremely positive, praising the tea shop's uniqueness, friendly staff, and food options, indicating a 5-star experience.",True
5,"I had a great dinner there.  One of my best in a long time.  It was sucha treat.  Once in a while you have to take care of yourself and just enjoy what life has to offer.  

Chef Juan was great to talk to.  Seems this guy has been there sinsr they broke ground.  

If you truely like yourself take a walk around the grounds after dinner and smoke a cigar at the big Fire Pit or over by the dock.

Life is good.",5,"The reviewer had a fantastic dining experience, enjoyed the chef, and appreciated the beautiful surroundings, indicating a 5-star rating",True
5,"Chino Bandido is a staple for my sister and I. I'm not going to lie, when describing this place I feel the need to mention that while it's not much to look at on the outside--inside it delivers some of my favorite guilty pleasures.

I encourage anyone who is trying this place for the first time to take a few minutes and allow the staff to guide you thru what they have to offer. With their complimentary taste test , you can try a few of their most popular dishes and learn how to order off of their moderately challenging menu (but once you get it, its super easy). I ALWAYS go for the combination of double jade red chicken, refried beans, and plain fried rice.

The snickerdoodle at the end is perfectly baked. Every time. Love this place.",5,"Review mentions a favorite dish combination, complimentary taste test, and a perfectly baked dessert, indicating high satisfaction and enthusiasm for the restaurant.",True
5,"Sanctuary you've been replaced.  Willow Stream Spa is my new fav spa spot.  Loved. Loved. the service.
Robe got slightly damp from use, helpful attendant appears and gives me a new one.  Loved the waterfall treatment.  Loved private rooftop pool.  Loved the attendant walking around giving us sun bathers bottles of cold water.  Loved the fitness classes, the facility.
All this for $50 during AZ Spa Week.  
The facility and service is so f-a-b-u-l-o-u-s here that I would come here anytime and think every penny I spent was worth it!",5,"The reviewer loved every aspect of their experience at Willow Stream Spa, from the service to the facilities, and felt it was worth every penny.",True
5,Anyone who tells you this place isn't amazing is cu cu for coco puffs. The owners are equally amazing. They will remember you and tell you amazing stories and the cocktails are always amazing. My favorite is the lychejito made from lychee infused vodka made in house. The spring roll bar is amazing and they always change it up for me if I ask for substitutions. There really isn't anything on the menu that isn't good they offer everything from Vietnamese sammies to amazing clay pots. I always go for the soup but that hasn't stopped me from trying everything else. Everything is always fresh and delicious. Their happy hour is awesome as well.,5,"The reviewer highly praises the restaurant's food, drinks, and service, stating that everything is amazing and delicious, and the owners are wonderful.",True
